id,city08U,co2TailpipeGpm,comb08U,cylinders,displ,drive,fuelCost08,fuelType,ghgScore,highway08U,make,model,automatictransmission,VClass,year,tCharger,sCharger,atvType,mfrCode,startStop
39897,20.3845,387,23.0251,4,2,4,1850,Regular,5,27.3563,Jeep,Cherokee 4WD Active Drive II,1,Small Sport Utility Vehicle 4WD,2019,1,0,Gas,CRX,1
39900,19.22,387,23.0021,6,3.4,2,2300,Premium,5,30.2863,Lexus,LS 500,1,Midsize Cars,2018,1,0,Gas,TYX,0
39901,18.0431,417,21.3945,6,3.4,4,2500,Premium,4,27,Lexus,LS 500 AWD,1,Midsize Cars,2018,1,0,Gas,TYX,0
39902,20.7463,448,22.6844,6,3,4,2100,Diesel,4,25.6084,Land Rover,Discovery,1,Standard Sport Utility Vehicle 4WD,2018,1,0,Diesel,JLX,1
39903,16.3295,491,18.0917,8,5,4,2950,Premium,3,20.8405,Land Rover,Range Rover,1,Standard Sport Utility Vehicle 4WD,2018,0,1,Gas,JLX,1
39904,16.3295,491,18.0917,8,5,4,2950,Premium,3,20.8405,Land Rover,Range Rover LWB,1,Standard Sport Utility Vehicle 4WD,2018,0,1,Gas,JLX,1
39905,13.7484,569,15.5774,8,5,4,3300,Premium,2,18.6021,Land Rover,Range Rover SVA,1,Standard Sport Utility Vehicle 4WD,2018,0,1,Gas,JLX,1
39906,13.1325,587,15.1147,8,5,4,3500,Premium,2,18.5337,Land Rover,Range Rover LWB SVA,1,Standard Sport Utility Vehicle 4WD,2018,0,1,Gas,JLX,1
39907,16.7042,474,18.7053,8,5,4,2800,Premium,3,21.9137,Land Rover,Range Rover Sport,1,Standard Sport Utility Vehicle 4WD,2018,0,1,Gas,JLX,1
39908,14.5136,540,16.4401,8,5,4,3300,Premium,2,19.6238,Land Rover,Range Rover Sport SVR,1,Standard Sport Utility Vehicle 4WD,2018,0,1,Gas,JLX,1
39909,16.6853,458,19.5661,6,3.3,4,2650,Premium,4,24.7992,Genesis,G70 AWD,1,Compact Cars,2019,1,0,Gas,HYX,1
39910,16.943,447,20.0802,6,3.3,2,2650,Premium,4,25.9536,Genesis,G70 RWD,1,Compact Cars,2019,1,0,Gas,HYX,1
39911,20.6717,381,23.2939,4,2,4,2300,Premium,5,27.5681,Genesis,G70 AWD,1,Compact Cars,2019,1,0,Gas,HYX,1
39912,22.0145,357,24.8653,4,2,2,2100,Premium,5,29.5409,Genesis,G70 RWD,1,Compact Cars,2019,1,0,Gas,HYX,1
39913,18.4122,410,21.6779,4,2,2,2400,Premium,4,27.6779,Genesis,G70 RWD,0,Compact Cars,2019,1,0,Gas,HYX,0
39914,20.1673,401,22.0847,4,2,4,2400,Premium,4,24.9885,Buick,Envision AWD,1,Small Sport Utility Vehicle 4WD,2019,1,0,Gas,GMX,1
39915,15.4,507,17.4,6,3.8,2,3100,Premium,3,20.9,Porsche,911 GT2 RS,1,Two Seaters,2018,1,0,Gas,PRX,1
39916,16.1,461,19.2,6,3,2,2800,Premium,3,25,Porsche,911 Carrera T,0,Minicompact Cars,2018,1,0,Gas,PRX,1
39917,19.8,399,22.1,6,3,2,2400,Premium,4,25.9,Porsche,911 Carrera T,1,Minicompact Cars,2018,1,0,Gas,PRX,1
39919,20.4572,390,22.6275,6,3,4,2300,Premium,5,25.9987,Porsche,Panamera 4 ST,1,Large Cars,2018,1,0,Gas,PRX,1
39920,17.5243,449,19.7064,8,4,4,2650,Premium,4,23.244,Porsche,Panamera Turbo ST,1,Large Cars,2018,1,0,Gas,PRX,1
39921,25,338,26,4,1.5,2,1650,Regular,5,27.9039,Mitsubishi,Eclipse Cross 2WD,1,Small Sport Utility Vehicle 2WD,2018,1,0,Gas,MTX,0
39922,26.2251,327,27,4,1.5,2,1600,Regular,6,29,Mitsubishi,Eclipse Cross ES 2WD,1,Small Sport Utility Vehicle 2WD,2018,1,0,Gas,MTX,0
39923,24.5536,347,25.3444,4,1.5,4,1700,Regular,5,26.383,Mitsubishi,Eclipse Cross 4WD,1,Small Sport Utility Vehicle 4WD,2018,1,0,Gas,MTX,0
39924,25.0375,337,26.1535,4,1.5,4,1650,Regular,5,27.6604,Mitsubishi,Eclipse Cross ES 4WD,1,Small Sport Utility Vehicle 4WD,2018,1,0,Gas,MTX,0
39925,21.8954,412,24.3843,6,3,4,2000,Diesel,4,28.3185,Land Rover,Range Rover,1,Standard Sport Utility Vehicle 4WD,2018,1,0,Diesel,JLX,1
39926,21.8954,412,24.3843,6,3,4,2000,Diesel,4,28.3185,Land Rover,Range Rover Sport,1,Standard Sport Utility Vehicle 4WD,2018,1,0,Diesel,JLX,1
39929,18.7066,410,21.5263,6,3.5,2,1950,Regular,4,26.3877,Honda,Ridgeline FWD,1,Small Pickup Trucks 2WD,2019,0,0,Gas,HNX,0
39930,18.3753,424,20.7871,6,3.5,4,2050,Regular,4,24.7589,Honda,Ridgeline AWD,1,Standard Pickup Trucks 4WD,2019,0,0,Gas,HNX,0
39931,22.8912,340,26.056,4,2,4,2050,Premium,5,31.354,Volvo,XC40 AWD,1,Small Sport Utility Vehicle 4WD,2019,1,0,Gas,VVX,1
39932,14.3609,538,16.7203,6,4,2,3100,Premium,3,20.9213,Porsche,911 GT3 Touring,0,Two Seaters,2018,0,0,Gas,PRX,1
39933,21.2505,362,24.471,4,1.8,4,1800,Regular,5,30.034,Volkswagen,Golf Alltrack,0,Small Station Wagons,2018,1,0,Gas,VGA,0
39934,21.8214,351,25.1839,4,1.8,4,1700,Regular,5,31.0276,Volkswagen,Golf SportWagen 4motion,0,Small Station Wagons,2018,1,0,Gas,VGA,0
39935,16.6688,470,18.8965,6,2.9,4,2800,Premium,3,22.5858,Alfa Romeo,Stelvio AWD,1,Small Sport Utility Vehicle 4WD,2018,1,0,Gas,CRX,1
39936,27.1321,299,29.847,4,2,2,1450,Regular,7,34.0058,Hyundai,Veloster,1,Compact Cars,2019,0,0,Gas,HYX,0
39937,25.0648,317,28.2369,4,2,2,1550,Regular,6,33.4036,Hyundai,Veloster,0,Compact Cars,2019,0,0,Gas,HYX,0
39938,27.7395,296,30.2742,4,1.6,2,1450,Regular,7,34.0802,Hyundai,Veloster,1,Compact Cars,2019,1,0,Gas,HYX,0
39939,26.1663,308,28.9551,4,1.6,2,1500,Regular,6,33.2918,Hyundai,Veloster,0,Compact Cars,2019,1,0,Gas,HYX,0
39940,14.5136,514,17.2673,8,5.7,2,2900,Midgrade,3,22.4805,Ram,1500 2WD,1,Standard Pickup Trucks 2WD,2019,0,0,Gas,CRX,0
39941,14.5898,523,17.0221,8,5.7,4,2900,Midgrade,3,21.3781,Ram,1500 4WD,1,Standard Pickup Trucks 4WD,2019,0,0,Gas,CRX,0
39942,22.0382,359,24.693,4,2.5,2,1700,Regular,5,28.9563,Buick,Envision FWD,1,Small Sport Utility Vehicle 2WD,2019,0,0,Gas,GMX,1
39943,21.2505,377,23.6232,4,2.5,4,1800,Regular,5,27.3565,Buick,Envision AWD,1,Small Sport Utility Vehicle 4WD,2019,0,0,Gas,GMX,0
39944,13.8059,542,16.4115,12,6,2,3300,Premium,2,21.3324,Mercedes-Benz,AMG S65 Convertible,1,Subcompact Cars,2018,1,0,Gas,MBX,1
39945,17.0777,439,20.1785,8,4,2,2650,Premium,4,25.9337,Mercedes-Benz,S560 Convertible,1,Subcompact Cars,2018,1,0,Gas,MBX,1
39946,14.8943,493,17.9865,8,4,4,2950,Premium,3,24.1023,Mercedes-Benz,AMG S63 4matic Convertible,1,Subcompact Cars,2018,1,0,Gas,MBX,1
39947,17.45,426,20.7624,8,4,4,2500,Premium,4,27.0344,Mercedes-Benz,S560 4matic Coupe,1,Compact Cars,2018,1,0,Gas,MBX,1
39948,16.8538,437,20.2762,8,4,4,2650,Premium,4,26.9699,Mercedes-Benz,AMG S63 4matic Coupe,1,Compact Cars,2018,1,0,Gas,MBX,1
39949,13.3564,553,16.092,12,6,2,3300,Premium,2,21.4654,Mercedes-Benz,AMG S65 Coupe,1,Compact Cars,2018,1,0,Gas,MBX,1
39950,23.068,336,26.3463,4,2.4,2,2050,Premium,5,31.8845,Acura,TLX FWD A-SPEC,1,Compact Cars,2019,0,0,Gas,HNX,0
39951,19.6583,381,23.3109,6,3.5,2,2300,Premium,5,30.1602,Acura,TLX FWD A-SPEC,1,Compact Cars,2019,0,0,Gas,HNX,0
39952,19.9656,379,23.3366,6,3.5,4,2300,Premium,5,29.4046,Acura,TLX AWD,1,Compact Cars,2019,0,0,Gas,HNX,0
39953,19.585,387,22.8512,6,3.5,4,2300,Premium,5,28.7014,Acura,TLX AWD A-SPEC,1,Compact Cars,2019,0,0,Gas,HNX,0
39954,24.2914,326,27.1507,4,1.4,2,1950,Premium,6,31.713,Fiat,500,1,Minicompact Cars,2018,1,0,Gas,CRX,0
39955,28.1452,292,30.3138,4,1.4,2,1750,Premium,7,33.4653,Fiat,500,0,Minicompact Cars,2018,1,0,Gas,CRX,0
39956,24.2914,326,27.1507,4,1.4,2,1950,Premium,6,31.713,Fiat,500 Abarth,1,Minicompact Cars,2018,1,0,Gas,CRX,0
39957,28.1452,292,30.3138,4,1.4,2,1750,Premium,7,33.4653,Fiat,500 Abarth,0,Minicompact Cars,2018,1,0,Gas,CRX,0
39958,19.5124,401,22.0217,6,2.9,4,2400,Premium,4,26.1286,Porsche,Panamera 4S ST,1,Large Cars,2018,1,0,Gas,PRX,1
39961,12.9007,592,15.0434,8,6.2,2,3500,Premium,2,18.8752,Chevrolet,Corvette ZR1,0,Two Seaters,2019,0,1,Gas,GMX,0
39962,12.0468,613,14.5801,8,6.2,2,3500,Premium,2,19.6238,Chevrolet,Corvette ZR1,1,Two Seaters,2019,0,1,Gas,GMX,0
39963,26.7959,297,29.8564,3,1.5,2,1750,Premium,7,34.7005,MINI,Cooper Convertible,1,Minicompact Cars,2019,1,0,Gas,BMX,0
39964,27.8341,282,31.4195,3,1.5,2,1700,Premium,7,37.2904,MINI,Cooper Convertible,0,Minicompact Cars,2019,1,0,Gas,BMX,0
39965,25.2331,315,28.187,4,2,2,1900,Premium,6,32.8933,MINI,Cooper S Convertible,1,Minicompact Cars,2019,1,0,Gas,BMX,1
39966,22.8319,338,26.2704,4,2,2,2050,Premium,5,32.1967,MINI,Cooper S Convertible,0,Minicompact Cars,2019,1,0,Gas,BMX,0
39967,25.2331,315,28.187,4,2,2,1900,Premium,6,32.8933,MINI,John Cooper Works Convertible,1,Minicompact Cars,2019,1,0,Gas,BMX,1
39968,22.061,350,25.3168,4,2,2,2100,Premium,5,30.8885,MINI,John Cooper Works Convertible,0,Minicompact Cars,2019,1,0,Gas,BMX,1
39969,23.5919,324,27.4016,4,2,2,1950,Premium,6,34.1399,BMW,430i Convertible,1,Subcompact Cars,2019,1,0,Gas,BMX,1
39970,22.0767,344,25.7086,4,2,4,2050,Premium,5,32.1789,BMW,430i xDrive Convertible,1,Subcompact Cars,2019,1,0,Gas,BMX,1
39971,20.7323,371,23.8507,6,3,2,2200,Premium,5,29.223,BMW,440i Convertible,1,Subcompact Cars,2019,1,0,Gas,BMX,1
39972,19.8706,383,23.1027,6,3,4,2300,Premium,5,28.8352,BMW,440i xDrive Convertible,1,Subcompact Cars,2019,1,0,Gas,BMX,1
39973,26.7959,297,29.8564,3,1.5,2,1750,Premium,7,34.7005,MINI,Cooper Hardtop 2 door,1,Subcompact Cars,2019,1,0,Gas,BMX,0
39974,27.7395,282,31.5243,3,1.5,2,1650,Premium,7,37.8335,MINI,Cooper Hardtop 2 door,0,Subcompact Cars,2019,1,0,Gas,BMX,0
39975,26.7959,297,29.8564,3,1.5,2,1750,Premium,7,34.7005,MINI,Cooper Hardtop 4 door,1,Subcompact Cars,2019,1,0,Gas,BMX,0
39976,27.8341,282,31.4195,3,1.5,2,1700,Premium,7,37.2904,MINI,Cooper Hardtop 4 door,0,Subcompact Cars,2019,1,0,Gas,BMX,0
39977,25.3801,316,28.1232,4,2,2,1900,Premium,6,32.4037,MINI,Cooper S Hardtop 2 door,1,Subcompact Cars,2019,1,0,Gas,BMX,0
39978,22.8319,338,26.2704,4,2,2,2050,Premium,5,32.1967,MINI,Cooper S Hardtop 2 door,0,Subcompact Cars,2019,1,0,Gas,BMX,0
39979,25.3801,316,28.1232,4,2,2,1900,Premium,6,32.4037,MINI,Cooper S Hardtop 4 door,1,Subcompact Cars,2019,1,0,Gas,BMX,0
39980,22.8319,338,26.2704,4,2,2,2050,Premium,5,32.1967,MINI,Cooper S Hardtop 4 door,0,Subcompact Cars,2019,1,0,Gas,BMX,0
39981,25.3801,316,28.1232,4,2,2,1900,Premium,6,32.4037,MINI,John Cooper Works Hardtop,1,Subcompact Cars,2019,1,0,Gas,BMX,0
39982,22.8319,338,26.2704,4,2,2,2050,Premium,5,32.1967,MINI,John Cooper Works Hardtop,0,Subcompact Cars,2019,1,0,Gas,BMX,0
39983,23.421,330,26.9868,4,2.4,2,1950,Premium,6,33.1567,Acura,TLX FWD,1,Compact Cars,2019,0,0,Gas,HNX,0
39984,19.8245,376,23.6967,6,3.5,2,2200,Premium,5,31.128,Acura,TLX FWD,1,Compact Cars,2019,0,0,Gas,HNX,0
39985,23.5919,324,27.4016,4,2,2,1950,Premium,6,34.1399,BMW,430i Coupe,1,Compact Cars,2019,1,0,Gas,BMX,1
39986,21.1763,351,25.3157,4,2,2,2100,Premium,5,33.2625,BMW,430i Coupe,0,Compact Cars,2019,1,0,Gas,BMX,1
39987,23.2643,331,26.7896,4,2,4,1950,Premium,6,32.8791,BMW,430i xDrive Coupe,1,Compact Cars,2019,1,0,Gas,BMX,1
39988,23.5919,324,27.4016,4,2,2,1950,Premium,6,34.1399,BMW,430i Gran Coupe,1,Compact Cars,2019,1,0,Gas,BMX,1
39989,23.2643,331,26.7896,4,2,4,1950,Premium,6,32.8791,BMW,430i xDrive Gran Coupe,1,Compact Cars,2019,1,0,Gas,BMX,1
39990,21.1842,353,25.0797,6,3,2,2100,Premium,5,32.3505,BMW,440i Coupe,1,Compact Cars,2019,1,0,Gas,BMX,1
39991,18.4028,405,21.8283,6,3,2,2400,Premium,4,28.2569,BMW,440i Coupe,0,Compact Cars,2019,1,0,Gas,BMX,1
39992,20.5558,367,24.1723,6,3,4,2200,Premium,5,30.794,BMW,440i xDrive Coupe,1,Compact Cars,2019,1,0,Gas,BMX,1
39993,18.117,413,21.4097,6,3,4,2500,Premium,4,27.5234,BMW,440i xDrive Coupe,0,Compact Cars,2019,1,0,Gas,BMX,1
39994,21.1842,353,25.0797,6,3,2,2100,Premium,5,32.3505,BMW,440i Gran Coupe,1,Compact Cars,2019,1,0,Gas,BMX,1
39995,20.5558,367,24.1723,6,3,4,2200,Premium,5,30.794,BMW,440i xDrive Gran Coupe,1,Compact Cars,2019,1,0,Gas,BMX,1
39996,20.0549,378,23.3559,6,3,2,2300,Premium,5,29.2379,BMW,640i Gran Coupe,1,Compact Cars,2019,1,0,Gas,BMX,1
39997,19.1938,397,22.4153,6,3,4,2400,Premium,4,28.2005,BMW,640i xDrive Gran Coupe,1,Compact Cars,2019,1,0,Gas,BMX,1
39998,17.6412,432,20.5995,8,4.4,2,2500,Premium,4,25.9097,BMW,650i Gran Coupe,1,Compact Cars,2019,1,0,Gas,BMX,1
39999,17.0934,448,19.8061,8,4.4,4,2650,Premium,4,24.5722,BMW,650i xDrive Gran Coupe,1,Compact Cars,2019,1,0,Gas,BMX,1
40000,17.0934,448,19.8061,8,4.4,4,2650,Premium,4,24.5722,BMW,Alpina B6 xDrive Gran Coupe,1,Compact Cars,2019,1,0,Gas,BMX,1
40001,14.5136,522,17.0216,8,4.4,2,3100,Premium,3,21.5792,BMW,M6 Gran Coupe,0,Compact Cars,2019,1,0,Gas,BMX,1
40002,13.6258,553,16.0033,8,4.4,2,3300,Premium,2,20.341,BMW,M6 Gran Coupe,1,Compact Cars,2019,1,0,Gas,BMX,1
40003,23.5919,324,27.4016,4,2,2,1950,Premium,6,34.1399,BMW,530i,1,Midsize Cars,2019,1,0,Gas,BMX,1
40004,16.0657,469,18.9741,8,5.6,2,2800,Premium,3,24.3652,Infiniti,Q70,1,Midsize Cars,2019,0,0,Gas,NSX,0
40005,15.5195,491,18.1274,8,5.6,4,2950,Premium,3,22.8129,Infiniti,Q70 AWD,1,Midsize Cars,2019,0,0,Gas,NSX,0
40006,18,433,21.3231,6,3.7,2,2500,Premium,4,25,Infiniti,Q70,1,Midsize Cars,2019,0,0,Gas,NSX,0
40007,17.7552,443,20.1125,6,3.7,4,2650,Premium,4,24.0084,Infiniti,Q70 AWD,1,Midsize Cars,2019,0,0,Gas,NSX,0
40008,24.2363,324,27.2554,3,1.5,2,1950,Premium,6,32.1501,MINI,Cooper Clubman,1,Midsize Cars,2019,1,0,Gas,BMX,0
40009,24.3538,321,27.7321,3,1.5,2,1900,Premium,6,33.3938,MINI,Cooper Clubman,0,Midsize Cars,2019,1,0,Gas,BMX,1
40010,24.2363,324,27.2554,3,1.5,2,1950,Premium,6,32.1501,MINI,Cooper Countryman,1,Midsize Cars,2019,1,0,Gas,BMX,0
40011,24.3538,321,27.7321,3,1.5,2,1900,Premium,6,33.3938,MINI,Cooper Countryman,0,Midsize Cars,2019,1,0,Gas,BMX,1
40012,23.0882,341,26.0144,3,1.5,4,2050,Premium,5,30.7828,MINI,Cooper Clubman All4,1,Midsize Cars,2019,1,0,Gas,BMX,0
40013,22.4137,344,25.8524,3,1.5,4,2050,Premium,5,31.8188,MINI,Cooper Clubman All4,0,Midsize Cars,2019,1,0,Gas,BMX,0
40014,22.8339,347,25.4701,3,1.5,4,2100,Premium,5,29.6545,MINI,Cooper Countryman All4,1,Midsize Cars,2019,1,0,Gas,BMX,0
40015,22.4137,344,25.8524,3,1.5,4,2050,Premium,5,31.8188,MINI,Cooper Countryman All4,0,Midsize Cars,2019,1,0,Gas,BMX,0
40016,23.3358,332,26.6103,4,2,2,1950,Premium,6,32.1188,MINI,Cooper S Clubman,1,Midsize Cars,2019,1,0,Gas,BMX,1
40017,22.061,350,25.3168,4,2,2,2100,Premium,5,30.8885,MINI,Cooper S Clubman,0,Midsize Cars,2019,1,0,Gas,BMX,1
40018,23.3358,332,26.6103,4,2,2,1950,Premium,6,32.1188,MINI,Cooper S Countryman,1,Midsize Cars,2019,1,0,Gas,BMX,1
40019,22.4161,346,25.542,4,2,4,2050,Premium,5,30.7898,MINI,Cooper S Countryman All4,1,Midsize Cars,2019,1,0,Gas,BMX,1
40020,20.7917,367,24.199,4,2,4,2200,Premium,5,30.2601,MINI,Cooper S Countryman All4,0,Midsize Cars,2019,1,0,Gas,BMX,1
40021,22.5029,345,25.6535,4,2,4,2050,Premium,5,30.9496,MINI,Cooper S Clubman All4,1,Midsize Cars,2019,1,0,Gas,BMX,1
40022,20.6507,366,24.1592,4,2,4,2200,Premium,5,30.4907,MINI,Cooper S Clubman All4,0,Midsize Cars,2019,1,0,Gas,BMX,1
40023,22.5029,345,25.6535,4,2,4,2050,Premium,5,30.9496,MINI,John Cooper Works Clubman All4,1,Midsize Cars,2019,1,0,Gas,BMX,1
40024,20.6507,366,24.1592,4,2,4,2200,Premium,5,30.4907,MINI,John Cooper Works Clubman All4,0,Midsize Cars,2019,1,0,Gas,BMX,1
40025,20.7917,367,24.199,4,2,4,2200,Premium,5,30.2601,MINI,JCW Countryman All4,0,Midsize Cars,2019,1,0,Gas,BMX,1
40026,20.7323,371,23.8507,6,3,2,2200,Premium,5,29.223,BMW,740i,1,Large Cars,2019,1,0,Gas,BMX,1
40027,19.8706,383,23.1027,6,3,4,2300,Premium,5,28.8352,BMW,740i xDrive,1,Large Cars,2019,1,0,Gas,BMX,1
40028,17.6412,432,20.5995,8,4.4,2,2500,Premium,4,25.9097,BMW,750i,1,Large Cars,2019,1,0,Gas,BMX,1
40029,17.0934,448,19.8061,8,4.4,4,2650,Premium,4,24.5722,BMW,750i xDrive,1,Large Cars,2019,1,0,Gas,BMX,1
40030,17.0934,448,19.8061,8,4.4,4,2650,Premium,4,24.5722,BMW,Alpina B7 xDrive,1,Large Cars,2019,1,0,Gas,BMX,1
40031,13.3195,571,15.6278,12,6.6,4,3300,Premium,2,19.8273,BMW,M760i xDrive,1,Large Cars,2019,1,0,Gas,BMX,1
40032,17.2268,448,19.8232,6,3.3,4,2650,Premium,4,24.2996,Genesis,G90 AWD,1,Large Cars,2019,1,0,Gas,HYX,0
40033,17.2268,454,19.6835,6,3.3,2,2650,Premium,4,23.8388,Genesis,G90 RWD,1,Large Cars,2019,1,0,Gas,HYX,0
40034,15.4251,493,18.1031,8,5,4,2950,Premium,3,22.9789,Genesis,G90 AWD,1,Large Cars,2019,0,0,Gas,HYX,0
40035,15.7274,482,18.5529,8,5,2,2800,Premium,3,23.7728,Genesis,G90 RWD,1,Large Cars,2019,0,0,Gas,HYX,0
40036,19.9763,392,22.6604,6,3,4,2300,Premium,5,27.1129,BMW,X4 M40i,1,Small Sport Utility Vehicle 4WD,2019,1,0,Gas,BMX,1
40037,16.2127,481,18.5025,6,3,2,2800,Premium,3,22.3629,BMW,M3 CS,1,Compact Cars,2018,1,0,Gas,BMX,1
40038,22.6076,341,25.9479,4,2,2,2050,Premium,5,31.6665,BMW,X2 sDrive28i,1,Midsize Cars,2018,1,0,Gas,BMX,1
40039,16.3295,479,18.4232,8,4,4,2950,Premium,3,21.8468,Mercedes-Benz,AMG GLC63 4matic,1,Small Sport Utility Vehicle 4WD,2018,1,0,Gas,MBX,1
40040,15.6519,493,17.9209,8,4,4,2950,Premium,3,21.78,Mercedes-Benz,AMG GLC63 4matic Coupe,1,Small Sport Utility Vehicle 4WD,2018,1,0,Gas,MBX,1
40041,15.5764,494,17.8257,8,4,4,2950,Premium,3,21.6461,Mercedes-Benz,AMG GLC63 S 4matic Coupe,1,Small Sport Utility Vehicle 4WD,2018,1,0,Gas,MBX,1
40042,22.002,408,24.9127,6,3,2,1900,Diesel,4,29.7177,Jeep,Grand Cherokee 2WD,1,Standard Sport Utility Vehicle 2WD,2018,1,0,Diesel,CRX,0
40043,20.9981,432,23.5564,6,3,4,2000,Diesel,4,27.6779,Jeep,Grand Cherokee 4WD,1,Standard Sport Utility Vehicle 4WD,2018,1,0,Diesel,CRX,0
40045,22.962,346,25.6626,4,2,2,2050,Premium,5,29.9708,Jaguar,F-Type Coupe,1,Two Seaters,2019,1,0,Gas,JLX,1
40046,22.962,346,25.6626,4,2,2,2050,Premium,5,29.9708,Jaguar,F-Type Convertible,1,Two Seaters,2019,1,0,Gas,JLX,1
40047,25.1342,312,28.4037,4,2,2,1900,Premium,6,33.7731,Jaguar,XE,1,Compact Cars,2019,1,0,Gas,JLX,1
40048,23.8782,321,27.6136,4,2,4,1900,Premium,6,34.1416,Jaguar,XE AWD,1,Compact Cars,2019,1,0,Gas,JLX,1
40049,25.1342,312,28.4037,4,2,2,1900,Premium,6,33.7731,Jaguar,XF,1,Midsize Cars,2019,1,0,Gas,JLX,1
40050,23.2447,333,26.6728,4,2,4,1950,Premium,6,32.5377,Jaguar,XF AWD,1,Midsize Cars,2019,1,0,Gas,JLX,1
40051,21.8954,365,23.8056,4,2,4,2200,Premium,5,26.6469,Jaguar,F-Pace,1,Small Sport Utility Vehicle 4WD,2019,1,0,Gas,JLX,1
40052,20.9627,384,23.1444,4,2,4,2300,Premium,5,26.5175,Land Rover,Range Rover Velar,1,Small Sport Utility Vehicle 4WD,2019,1,0,Gas,JLX,1
40053,20.5379,387,22.9049,4,2.4,4,1850,Regular,5,26.6602,Subaru,Ascent,1,Standard Sport Utility Vehicle 4WD,2019,1,0,Gas,FJX,0
40054,19.8039,401,22.0533,4,2.4,4,1950,Regular,4,25.6084,Subaru,Ascent Limited/Touring,1,Standard Sport Utility Vehicle 4WD,2019,1,0,Gas,FJX,0
40058,22.1768,354,25.1953,4,2,4,2100,Premium,5,30.2233,MINI,JCW Countryman All4,1,Midsize Cars,2019,1,0,Gas,BMX,1
40059,17.0777,453,19.6948,6,3.3,4,2650,Premium,4,24.2339,Genesis,G80 AWD,1,Large Cars,2019,1,0,Gas,HYX,0
40060,17.3756,442,20.2026,6,3.3,2,2650,Premium,4,25.217,Genesis,G80 RWD,1,Large Cars,2019,1,0,Gas,HYX,0
40061,17.6305,445,20.117,6,3.8,4,2150,Regular,4,24.3071,Genesis,G80 AWD,1,Large Cars,2019,0,0,Gas,HYX,0
40062,15.1221,503,17.7991,8,5,4,2950,Premium,3,22.7134,Genesis,G80 AWD,1,Large Cars,2019,0,0,Gas,HYX,0
40063,15.8782,474,18.812,8,5,2,2800,Premium,3,24.2996,Genesis,G80 RWD,1,Large Cars,2019,0,0,Gas,HYX,0
40064,19.2975,396,22.3531,6,3.5,2,1950,Regular,4,27.7172,Honda,Odyssey,1,Minivan - 2WD,2019,0,0,Gas,HNX,1
40065,18.6328,406,21.9345,6,3.5,2,1950,Regular,4,27.9984,Honda,Odyssey,1,Minivan - 2WD,2019,0,0,Gas,HNX,0
40067,15.3149,501,17.731,8,3.9,2,2950,Premium,3,21.9666,Ferrari,488 GTB,1,Two Seaters,2019,1,0,Gas,FEX,0
40068,15.3149,501,17.731,8,3.9,2,2950,Premium,3,21.9666,Ferrari,488 Spider,1,Two Seaters,2019,1,0,Gas,FEX,0
40069,11.8007,661,13.3412,12,6.5,2,4050,Premium,1,15.8739,Ferrari,812 Superfast,1,Two Seaters,2019,0,0,Gas,FEX,1
40070,11.5702,661,13.3849,12,6.3,4,4050,Premium,1,16.5594,Ferrari,GTC4Lusso,1,Minicompact Cars,2019,0,0,Gas,FEX,1
40071,14.6104,524,16.994,8,3.9,2,3100,Premium,3,21.2265,Ferrari,GTC4Lusso T,1,Minicompact Cars,2019,1,0,Gas,FEX,1
40072,15.72,485,18.1715,8,3.9,2,2950,Premium,3,22.4503,Ferrari,Portofino,1,Minicompact Cars,2019,1,0,Gas,FEX,1
40073,28.5542,289,30.6958,4,2,2,1400,Regular,7,33.7934,Mazda,CX-3 2WD,1,Compact Cars,2019,0,0,Gas,TKX,0
40074,27.4028,303,29.169,4,2,4,1500,Regular,6,31.6633,Mazda,CX-3 4WD,1,Compact Cars,2019,0,0,Gas,TKX,0
40075,33,246,36.467,4,1.5,2,1200,Regular,8,39.8287,Honda,Fit,1,Small Station Wagons,2019,0,0,Gas,HNX,0
40076,31,267,33,4,1.5,2,1300,Regular,8,36.1329,Honda,Fit,1,Small Station Wagons,2019,0,0,Gas,HNX,0
40077,28.7082,281,31.4721,4,1.5,2,1400,Regular,7,35.6692,Honda,Fit,0,Small Station Wagons,2019,0,0,Gas,HNX,0
40078,23.0188,344,25.8611,4,2,2,2050,Premium,5,30.4577,BMW,X3 sDrive30i,1,Small Sport Utility Vehicle 4WD,2019,1,0,Gas,BMX,1
40081,15.5981,495,17.9082,8,3.9,2,2950,Premium,3,21.8661,Ferrari,488 GTB,1,Two Seaters,2019,1,0,Gas,FEX,1
40082,15.5981,495,17.9082,8,3.9,2,2950,Premium,3,21.8661,Ferrari,488 Spider,1,Two Seaters,2019,1,0,Gas,FEX,1
40083,14.8706,531,16.6115,8,3.9,2,3100,Premium,3,19.3852,Ferrari,488 Pista Spider,1,Two Seaters,2019,1,0,Gas,FEX,1
40084,19.8039,390,22.6919,6,3,2,2300,Premium,5,27.6137,Jaguar,F-Type Coupe,1,Two Seaters,2019,0,1,Gas,JLX,1
40085,19.8039,390,22.6919,6,3,2,2300,Premium,5,27.6137,Jaguar,F-Type Convertible,1,Two Seaters,2019,0,1,Gas,JLX,1
40086,19.0003,407,21.8371,6,3,2,2400,Premium,4,26.7155,Jaguar,F-Type S Convertible,1,Two Seaters,2019,0,1,Gas,JLX,1
40087,21.5376,354,24.9298,6,3.5,2,1700,Regular,5,30.873,Toyota,Avalon,1,Midsize Cars,2019,0,0,Gas,TYX,0
